landmark,pp1,ss1,pp2,ss2,frame
WATTS,205,,205,20_,2753
CADENCE,56,,55,56,2753
DISTANCE,0.40,-,0.40,040,2753
TIME,0.1:22,-,01:22,01122,2753
CALORIES,,,7,9,2753
SPEED,802,-1,20.2,2081,2754
WATTS,205,205,205,205,2754
CADENCE,56,,56,56,2754
DISTANCE,0.40,-,06.0,04_,2754
TIME,0.1:22,,0.1.22,0122,2754
CALORIES,,,C7,9,2754
SPEED,802,-1,20.8,2081,2755
WATTS,205,,205,20_,2755
CADENCE,56,,56,96,2755
DISTANCE,0.40,-,060,04_,2755
TIME,01:22,-,01:22,01122,2755
CALORIES,,,67,9,2755
SPEED,802,-1,20.8,2081,2756
WATTS,205,,205,20_,2756
CADENCE,56,,96,96,2756
DISTANCE,0.40,-,06 0,04_,2756
TIME,01:22,,221.0,0122,2756
CALORIES,,,07,9,2756
SPEED,802,-1,20.3,2081,2757
WATTS,205,,205,20_,2757
CADENCE,56,,55,56,2757
DISTANCE,0.40,-,060,04_,2757
TIME,01:22,,07:22,01122,2757
CALORIES,,,07,9,2757
SPEED,802,-1,20.6,2081,2758
WATTS,205,205,205,205,2758
CADENCE,56,,95,56,2758
DISTANCE,0.40,-,06.0,04_,2758
TIME,01:22,-,221.0,0122,2758
CALORIES,,,,9,2758
SPEED,802,-1,8.02,2081,2759
WATTS,205,,205,20_,2759
CADENCE,56,_,56,56,2759
DISTANCE,0.40,-,06 0,04_,2759
TIME,01:22,-,01.22,0122,2759
CALORIES,,,37,9,2759
SPEED,20.8,-,20.8,208,2760
WATTS,205,205,205,205,2760
CADENCE,56,1_111,55,56,2760
DISTANCE,0.40,-,0.40,04_,2760
TIME,01:22,-,71:22,01122,2760
CALORIES,,,,9,2760
SPEED,20.8,-,8.02,208,2761
WATTS,205,205,205,206,2761
CADENCE,56,,55,56,2761
DISTANCE,0.40,-,0h0,04_,2761
TIME,01:22,-,01.22,01122,2761
CALORIES,,,,9,2761
SPEED,20.8,-,20.5,208,2762
WATTS,205,205,205,205,2762
CADENCE,56,1111,55,56,2762
DISTANCE,0.40,-,0.40,04_,2762
TIME,0.1:22,,0.122,0122,2762
CALORIES,,,,9,2762
SPEED,20.8,-,0.02,208,2763
WATTS,205,,205,20_,2763
CADENCE,56,1_,56,56,2763
DISTANCE,0.40,-,060,04_,2763
TIME,01:22,,01:22,01122,2763
CALORIES,,,07,9,2763
SPEED,802,-1,20.E,2081,2764
WATTS,205,205,205,206,2764
CADENCE,56,1_111,55,56,2764
DISTANCE,0.40,-,060,0_,2764
TIME,01:22,,0.22,0122,2764
CALORIES,,,E7,9,2764
SPEED,20.8,-,20.8,208,2765
WATTS,205,205,205,206,2765
CADENCE,56,1_111,55,56,2765
DISTANCE,0.40,-,060,04_,2765
TIME,01:22,,07.22,01122,2765
CALORIES,,,,9,2765
SPEED,802,0,20.8,208,2766
WATTS,205,,205,20_,2766
CADENCE,56,,56,56,2766
DISTANCE,0.40,-,0.40,04_,2766
TIME,01:22,,22.10,0122,2766
CALORIES,,,,9,2766
SPEED,802,-1,20.8,2081,2767
WATTS,205,,205,20_,2767
CADENCE,56,,56,56,2767
DISTANCE,0.40,-,060,04_,2767
TIME,01:22,-,01.22,0122,2767
CALORIES,,,07,9,2767
SPEED,802,-1,20.8,2081,2768
WATTS,205,,205,20_,2768
CADENCE,56,1_,56,56,2768
DISTANCE,0.40,-,06.0,04_,2768
TIME,01:22,-,01.22,0122,2768
CALORIES,,,,9,2768
SPEED,20.8,-,20.6,208,2769
WATTS,-05,,205,20_,2769
CADENCE,56,_11,55,56,2769
DISTANCE,0.40,-,660,04_,2769
TIME,01:22,-,01.22,0122,2769
CALORIES,,,37,9,2769
SPEED,20.8,-1,20.8,2081,2770
WATTS,205,205,205,205,2770
CADENCE,56,,56,56,2770
DISTANCE,0.47,-,160,04_,2770
TIME,0.1:23,-,221.0,012_,2770
CALORIES,,,I.1,9,2770
SPEED,802,-,8.02,208,2771
WATTS,-05,,205,20_,2771
CADENCE,56,,56,56,2771
DISTANCE,0.41,n1,160,041,2771
TIME,01:23,-,62.10,0123,2771
CALORIES,,,7,9,2771
SPEED,20.8,-,20.8,208,2772
WATTS,205,205,205,205,2772
CADENCE,56,,55,56,2772
DISTANCE,0.41,-,160,04_,2772
TIME,01:23,-,E2.10,0123,2772
CALORIES,,,,9,2772
SPEED,20.8,-,20.8,208,2773
WATTS,205,205,205,205,2773
CADENCE,56,,55,56,2773
DISTANCE,0.47,-,160,04_,2773
TIME,01:23,,621.0,0123,2773
CALORIES,,,,9,2773
SPEED,20.8,-,20.8,208,2774
WATTS,205,,205,20_,2774
CADENCE,56,1_,95,56,2774
DISTANCE,0.41,-,I h0,04l,2774
TIME,0.7:23,-,01:23,01123,2774
CALORIES,,,27,9,2774
SPEED,802,-,20.0,208,2775
WATTS,205,,205,20_,2775
CADENCE,56,1,56,96,2775
DISTANCE,0.41,-,160,04l,2775
TIME,07:23,-,0:23,01123,2775
CALORIES,,,37,9,2775
SPEED,802,-1,20.0,2081,2776
WATTS,205,,205,20_,2776
CADENCE,56,1,56,56,2776
DISTANCE,0.41,-,Ih'0,04l,2776
TIME,07:23,-,01.23,0123,2776
CALORIES,,,07,9,2776
SPEED,20.8,-1,8.02,2081,2777
WATTS,205,,205,20_,2777
CADENCE,56,_111,56,96,2777
DISTANCE,0.41,-,0.41,04_,2777
TIME,01:23,-,62.10,0123,2777
CALORIES,,,,9,2777
SPEED,20.8,-,20.6,208,2778
WATTS,205,205,205,205,2778
CADENCE,56,1_1111,35,96,2778
DISTANCE,0.41,-,0.4 ,04_,2778
TIME,01:23,,E21.0,0123,2778
CALORIES,,,07,9,2778
SPEED,20.8,-1,202,2081,2779
WATTS,205,,205,20_,2779
CADENCE,56,_,55,56,2779
DISTANCE,0.41,-,I h0,0__,2779
TIME,07:23,,0.723,0123,2779
CALORIES,,,,9,2779
SPEED,20.8,-,20.3,208,2780
WATTS,205,205,205,205,2780
CADENCE,56,1,55,56,2780
DISTANCE,0.41,-,I h0,04_,2780
TIME,0.1:23,-,621.0,0123,2780
CALORIES,,,07,9,2780
SPEED,802,-,20.8,208,2781
WATTS,205,,205,20_,2781
CADENCE,56,__11,56,56,2781
DISTANCE,0.41,-,I h0,04_,2781
TIME,01:23,,621.0,0123,2781
CALORIES,0,,,9,2781
SPEED,802,-1,20.8,2081,2782
WATTS,205,,205,20_,2782
CADENCE,56,1,56,56,2782
DISTANCE,0.41,-,60,04_,2782
TIME,01:23,-,E21.0,0123,2782
CALORIES,,,,9,2782
SPEED,802,01,30.8,_081,2783
WATTS,205,,205,20_,2783
CADENCE,56,,55,56,2783
DISTANCE,0.41,-,160,04_,2783
TIME,01:23,-,07.23,0123,2783
CALORIES,,,,9,2783
SPEED,20.8,-,70.0,_08,2784
WATTS,,,205,20_,2784
CADENCE,56,,56,56,2784
DISTANCE,0.41,-,1h0,041,2784
TIME,0.1:23,-,621.0,01123,2784
CALORIES,,,57,9,2784
SPEED,802,-,20.0,208,2785
WATTS,-05,,205,20_,2785
CADENCE,56,1_,58,58,2785
DISTANCE,0.41,-,160,04_,2785
TIME,01:23,08,6210,0123,2785
CALORIES,,,,9,2785
SPEED,20.8,-,70.8,_08,2786
WATTS,-05,,205,20_,2786
CADENCE,56,_1,55,56,2786
DISTANCE,0.41,-,I h0,04_,2786
TIME,0.1:23,-,62: 0,01123,2786
CALORIES,,,67,9,2786
SPEED,802,-1,20.9,2081,2787
WATTS,205,,205,20_,2787
CADENCE,56,1,56,56,2787
DISTANCE,0.41,-,,04_,2787
TIME,01:23,-,0.23,01123,2787
CALORIES,,,,9,2787
SPEED,20.8,-,8.02,208,2788
WATTS,,21,205,206,2788
CADENCE,,1,55,5_,2788
DISTANCE,0.41,-,160,_4_,2788
TIME,0.1:23,-,621.0,0123,2788
CALORIES,,,07,9,2788
SPEED,202,-,5.02,208,2789
WATTS,,,209,20_,2789
CADENCE,53,11,57,51,2789
DISTANCE,0.41,-,160,04_,2789
TIME,01:23,,0.1.23,01123,2789
CALORIES,,,,9,2789
SPEED,27.2,-,,__8,2790
WATTS,1-,21,209,209,2790
CADENCE,57,1,57,51,2790
DISTANCE,0.41,-,I h0,04_,2790
TIME,07:23,-,01.23,01123,2790
CALORIES,,,07,9,2790
SPEED,212,-,862,_18,2791
WATTS,1-,21,209,20_,2791
CADENCE,57,11,15,51,2791
DISTANCE,0.47,-,I60,04_,2791
TIME,01:23,-,621.0,01123,2791
CALORIES,,,,9,2791
SPEED,212,-,T,_1_,2792
WATTS,374,21,1-,211,2792
CADENCE,57,11,57,51,2792
DISTANCE,0.41,-,I h0,04_,2792
TIME,01:23,-,621.0,0123,2792
CALORIES,,,07,9,2792
SPEED,27.2,-,21.2,212,2793
WATTS,374,21,1-,211,2793
CADENCE,57,_1,57,51,2793
DISTANCE,0.41,-,160,041,2793
TIME,0.1:23,-,01.23,01123,2793
CALORIES,,,,9,2793
SPEED,27.2,-,21.2,212,2794
WATTS,1-,,,21_,2794
CADENCE,57,11,57,51,2794
DISTANCE,0.41,-,i h0,04_,2794
TIME,0.1:23,-,62.10,0123,2794
CALORIES,,,,9,2794
SPEED,27.2,-,21.2,212,2795
WATTS,374,211,1-,211,2795
CADENCE,5,1,57,51,2795
DISTANCE,0.41,-,h0,04_,2795
TIME,01:23,-,0.123,01123,2795
CALORIES,,,,9,2795
SPEED,271.2,-,2.12,212,2796
WATTS,1-,,1-,21_,2796
CADENCE,57,,57,51,2796
DISTANCE,0.41,-,160,04_,2796
TIME,01:23,-,621.0,0123,2796
CALORIES,,,,j,2796
SPEED,212,-,21.2,212,2797
WATTS,1-,,,21_,2797
CADENCE,57,1_,57,57,2797
DISTANCE,0.41,-,I h0,04_,2797
TIME,01:23,,621.0,0123,2797
CALORIES,,,,1,2797
SPEED,2.1.2,-,21.2,212,2798
WATTS,1-,,1-,21_,2798
CADENCE,57,1,57,51,2798
DISTANCE,0.41,-,I h0,0__,2798
TIME,01:23,-,0.123,0123,2798
CALORIES,,,10,1n,2798
SPEED,21.2,-,21.2,212,2799
WATTS,1-,,,21_,2799
CADENCE,57,,571,571,2799
DISTANCE,0.41,-1,1 h0,041,2799
TIME,01:23,-,621.0,0123,2799
CALORIES,10,,10,10,2799
SPEED,2.1.2,-,21.2,212,2800
WATTS,1-,,,21_,2800
CADENCE,57,_,57,57,2800
DISTANCE,0.41,-,160,04_,2800
TIME,,88,,81__,2800
CALORIES,10,,10,10,2800
SPEED,212,-,21.2,212,2801
WATTS,1-,,1-1,21_,2801
CADENCE,57,__,57,51,2801
DISTANCE,0.41,-,I h'0,041,2801
TIME,01:24,-,h21 0,0124,2801
CALORIES,10,,10,10,2801
SPEED,2.1.2,-,21.2,212,2802
WATTS,274,211,1-,211,2802
CADENCE,57,__1,65,57,2802
DISTANCE,0.41,-,Ih0,0__,2802
TIME,01:24,-,h2: 0,01124,2802
CALORIES,10,,10,10,2802
SPEED,2.1.2,-,21.2,212,2803
WATTS,1-,,,21_,2803
CADENCE,57,_1,97,97,2803
DISTANCE,0.41,-,I h0,04_,2803
TIME,01:24,-,621.0,0124,2803
CALORIES,10,,10,10,2803
SPEED,212,-,21.2,21_,2804
WATTS,1,,,21_,2804
CADENCE,57,1_,57,51,2804
DISTANCE,0.41,-,I h0,091,2804
TIME,01:24,-,h21 0,0124,2804
CALORIES,10,,10,10,2804
SPEED,2.1.2,-,21.2,212,2805
WATTS,374,211,1-,211,2805
CADENCE,57,_11,57,51,2805
DISTANCE,0.41,-,I h0,041,2805
TIME,01:24,-,621.0,0124,2805
CALORIES,10,,10,10,2805
SPEED,21.2,-,21.2,212,2806
WATTS,1-,,1-1,21_,2806
CADENCE,57,__,57,51,2806
DISTANCE,0.41,-,I h0,0_1,2806
TIME,01:24,-,0.1:24,01124,2806
CALORIES,10,,10,10,2806
SPEED,2.1.2,-,21.2,212,2807
WATTS,1-,,,21_,2807
CADENCE,57,_,57,51,2807
DISTANCE,0.41,-,1h'0,0__,2807
TIME,01:24,,h21 0,0124,2807
CALORIES,10,,10,10,2807
SPEED,2.1.2,-1,21.2,2121,2808
WATTS,274,,1-,21_,2808
CADENCE,57,1_,57,57,2808
DISTANCE,0.41,-,160,041,2808
TIME,0.1:24,08,62.1 0,0124,2808
CALORIES,10,,10,10,2808
SPEED,212,-,21.2,212,2809
WATTS,1-,,,21_,2809
CADENCE,57,1_,57,51,2809
DISTANCE,0.41,-,I h'0,04_,2809
TIME,01:24,-,h21 0,0124,2809
CALORIES,H,,10,10,2809
SPEED,212,-,21.2,212,2810
WATTS,1-,,11-,21_,2810
CADENCE,57,11,57,51,2810
DISTANCE,0.41,-,1 60,04_,2810
TIME,01:24,-,h2.1 0,0124,2810
CALORIES,10,,10,10,2810
SPEED,2.1.2,-,21.2,212,2811
WATTS,14,,1-,21_,2811
CADENCE,57,9,65,57,2811
DISTANCE,0.41,-,160,0__,2811
TIME,01:24,-,01.24,0124,2811
CALORIES,10,,10,10,2811
SPEED,212,-,21.2,212,2812
WATTS,15,,,21_,2812
CADENCE,57,_,57,51,2812
DISTANCE,0.41,-,160,04_,2812
TIME,01:24,-,h21 0,0124,2812
CALORIES,10,,10,10,2812
SPEED,212,-,21.2,212,2813
WATTS,274,211,1-,211,2813
CADENCE,57,1_,57,51,2813
DISTANCE,0.41,-,041,04_,2813
TIME,01:24,-,62.1 0,0124,2813
CALORIES,10,,10,10,2813
SPEED,212,-,21.2,212,2814
WATTS,1-,,,21_,2814
CADENCE,57,__1,57,51,2814
DISTANCE,0.41,-,1 60,04_,2814
TIME,01:24,-,0 1:24,01124,2814
CALORIES,10,,10,10,2814
SPEED,21.2,-,21.2,212,2815
WATTS,1-,,1-,21_,2815
CADENCE,57,11_1,57,51,2815
DISTANCE,0.41,-,04.1,041,2815
TIME,01:24,-,h21 0,0124,2815
CALORIES,10,,10,10,2815
SPEED,21.2,-,21.2,212,2816
WATTS,1-,,1-,21_,2816
CADENCE,57,_,57,57,2816
DISTANCE,0.41,-,160,04_,2816
TIME,01:24,-,h21.0,0124,2816
CALORIES,10,,10,10,2816
SPEED,21.2,-,21.2,212,2817
WATTS,1-,,,21_,2817
CADENCE,57,1,57,51,2817
DISTANCE,0.4.,-,60,04_,2817
TIME,01:24,-,h21 0,0124,2817
CALORIES,10,,10,10,2817
SPEED,21.2,-,21.2,212,2818
WATTS,1-,,,21_,2818
CADENCE,57,_,57,51,2818
DISTANCE,0.4,-,1 h0,0_l,2818
TIME,0.1:24,-,0.1.24,0124,2818
CALORIES,10,,10,10,2818
SPEED,21.2,-,2.12,212,2819
WATTS,,,1-,21_,2819
CADENCE,57,1,57,51,2819
DISTANCE,0.4,-,0.-1,0__,2819
TIME,0.1:24,08,0.1:24,01124,2819
CALORIES,10,,10,10,2819
SPEED,212,-,21.2,212,2820
WATTS,214,211,1-,211,2820
CADENCE,57,1_,57,57,2820
DISTANCE,0.4,-,ch0,04_,2820
TIME,0.1:24,-,0.1.24,0124,2820
CALORIES,10,,10,10,2820
SPEED,2.1.2,-,21.2,212,2821
WATTS,1-,,,21_,2821
CADENCE,57,__1,97,97,2821
DISTANCE,0.42,-,26.0,0_,2821
TIME,0.1:24,-,0.1:24,01124,2821
CALORIES,10,,10,10,2821
SPEED,212,-,21.2,212,2822
WATTS,1-,,,21_,2822
CADENCE,57,1,57,57,2822
DISTANCE,0.42,-,26.0,04_,2822
TIME,0.1:24,-,h21 0,0124,2822
CALORIES,10,,10,10,2822
SPEED,212,-,21.2,212,2823
WATTS,1-,,1-,21_,2823
CADENCE,57,_,65,857,2823
DISTANCE,0.42,-,26.0,04_,2823
TIME,01:24,-,01.24,0124,2823
CALORIES,10,,10,10,2823
SPEED,212,-,21.2,212,2824
WATTS,15,,,21_,2824
CADENCE,57,_1,57,51,2824
DISTANCE,0.42,-,260,04_,2824
TIME,0.1:24,-,0.1:24,01124,2824
CALORIES,10,,10,10,2824
SPEED,2.1.2,-,21.2,212,2825
WATTS,314,211,,21_,2825
CADENCE,,11,57,51,2825
DISTANCE,0.42,-,26.0,04_,2825
TIME,0.1:24,-,0.1:24,01124,2825
CALORIES,10,,10,10,2825
SPEED,2.1.2,-,21.2,212,2826
WATTS,1-,,1-,21_,2826
CADENCE,57,1_,57,57,2826
DISTANCE,0.42,-,26.0,0_,2826
TIME,01:24,-,h2.1 0,0124,2826
CALORIES,10,,10,10,2826
SPEED,21.2,-,21.2,212,2827
WATTS,674,211,1-,211,2827
CADENCE,57,1,57,57,2827
DISTANCE,0.42,-,26.0,04_,2827
TIME,01:24,-,0.1:24,01124,2827
CALORIES,10,,10,10,2827
SPEED,21.2,-,212,212,2828
WATTS,314,211,1-,211,2828
CADENCE,,__,57,51,2828
DISTANCE,0.42,-,26.0,04_,2828
TIME,07:24,-,h2:1 0,01124,2828
CALORIES,10,,10,10,2828
SPEED,2.1.2,-,21.2,212,2829
WATTS,1-,,1-,21_,2829
CADENCE,57,11,97,91,2829
DISTANCE,0.42,-,26.0,04_,2829
TIME,01:24,,h2:1 0,01124,2829
CALORIES,10,,10,10,2829
SPEED,212,-,2,212,2830
WATTS,274,211,1-,211,2830
CADENCE,,9,,51,2830
DISTANCE,0.42,-,2h 0,04_,2830
TIME,0.1:25,,h21 0,0124,2830
CALORIES,10,,10,10,2830
SPEED,212,n,21.2,212,2831
WATTS,214,211,1-,211,2831
CADENCE,57,_,57,57,2831
DISTANCE,0.42,-,2H 0,04_,2831
TIME,07:25,-,521.0,012_,2831
CALORIES,10,,10,10,2831
SPEED,2.1.2,-,21.2,_12,2832
WATTS,314,211,1-,211,2832
CADENCE,57,1,57,51,2832
DISTANCE,0.42,-,26.0,04_,2832
TIME,0.1:25,-,0.:25,01125,2832
CALORIES,10,,10,10,2832
SPEED,212,-,21.2,212,2833
WATTS,1-,,1-1,21_,2833
CADENCE,57,1,57,57,2833
DISTANCE,0.42,-,042,04_,2833
TIME,0.1:25,,521.0,0125,2833
CALORIES,10,,10,10,2833
SPEED,21.2,-,21.2,212,2834
WATTS,1-,,1-,21_,2834
CADENCE,57,,65,51,2834
DISTANCE,0.42,-,26.0,04_,2834
TIME,0.1:25,,521.0,0125,2834
CALORIES,10,,10,10,2834
SPEED,2.1.2,-,21.2,212,2835
WATTS,274,211,1-,211,2835
CADENCE,57,1,57,57,2835
DISTANCE,0.42,-,26.0,04_,2835
TIME,01:25,-,521.0,0125,2835
CALORIES,10,,10,10,2835
SPEED,21.2,-,21.2,212,2836
WATTS,1,,1-,21_,2836
CADENCE,57,,57,51,2836
DISTANCE,0.42,-,260,04_,2836
TIME,0.1:25,-,0.1:25,01125,2836
CALORIES,10,,10,10,2836
SPEED,21.2,-,2.12,212,2837
WATTS,974,211,1-,21_,2837
CADENCE,57,,57,51,2837
DISTANCE,0.42,-,26.0,04_,2837
TIME,01:25,,52:10,01125,2837
CALORIES,10,,10,10,2837
SPEED,21.2,-,21.2,212,2838
WATTS,974,211,1-,211,2838
CADENCE,57,,,97,2838
DISTANCE,0.42,-,042,042,2838
TIME,01:25,-,521.0,0125,2838
CALORIES,10,,10,10,2838
SPEED,271.2,-,21.2,_12,2839
WATTS,1-,,,21_,2839
CADENCE,57,1,65,57,2839
DISTANCE,0.42,-,042,0_,2839
TIME,01:25,,071.25,01125,2839
CALORIES,10,,10,10,2839
SPEED,21.2,-,21.2,212,2840
WATTS,1-,,1-,21_,2840
CADENCE,57,__,57,51,2840
DISTANCE,0.42,-,2h 0,04_,2840
TIME,0.1:25,-,01.25,0125,2840
CALORIES,10,,10,10,2840
SPEED,21.2,-,2.12,212,2841
WATTS,,211,1-,211,2841
CADENCE,57,1_,57,57,2841
DISTANCE,0.42,-,26.0,0_,2841
TIME,0.1:25,,5210,0125,2841
CALORIES,10,,10,10,2841
SPEED,2.1.2,-,21.2,212,2842
WATTS,1-,,1-,21_,2842
CADENCE,57,1,57,51,2842
DISTANCE,0.42,-,26.0,04_,2842
TIME,0.1:25,,52.10,0125,2842
CALORIES,10,,10,10,2842
SPEED,212,-,21.2,212,2843
WATTS,314,2111,1-,211,2843
CADENCE,57,1,57,51,2843
DISTANCE,0.42,-,26.0,0_,2843
TIME,01:25,,071.25,01125,2843
CALORIES,10,,10,10,2843
SPEED,2.1.2,-,2.12,212,2844
WATTS,314,211,1-,211,2844
CADENCE,,11,57,51,2844
DISTANCE,0.42,-,26.0,04_,2844
TIME,0.1:25,-,5210,0125,2844
CALORIES,10,,10,10,2844
SPEED,212,-,21.2,212,2845
WATTS,1-,,1-,21_,2845
CADENCE,57,11,57,57,2845
DISTANCE,0.42,-,042,0_,2845
TIME,07:25,,52:10,01125,2845
CALORIES,10,,10,10,2845
SPEED,212,n,3.12,_12,2846
WATTS,1-,,,21_,2846
CADENCE,57,,57,51,2846
DISTANCE,0.42,-,260,0__,2846
TIME,01:25,,52.1 0,0125,2846
CALORIES,10,,10,10,2846
SPEED,2.1.2,-,21.2,212,2847
WATTS,314,211,1-1,21_,2847
CADENCE,,9,57,51,2847
DISTANCE,0.42,-,26.0,04_,2847
TIME,01:25,,01.25,0125,2847
CALORIES,10,,10,10,2847
SPEED,2.1.2,-,2.12,212,2848
WATTS,,211,1-1,21_,2848
CADENCE,57,1,57,51,2848
DISTANCE,0.42,-,26.0,04_,2848
TIME,01:25,,521.0,0125,2848
CALORIES,10,,10,10,2848
SPEED,2.1.2,-,21.2,212,2849
WATTS,1-,,11-,21_,2849
CADENCE,57,,57,57,2849
DISTANCE,0.42,-,0.42,04_,2849
TIME,0.1:25,-,0..25,0125,2849
CALORIES,10,,10,10,2849
SPEED,21.2,-,21.2,212,2850
WATTS,214,211,-1,211,2850
CADENCE,57,11,57,51,2850
DISTANCE,0.42,-,042,042,2850
TIME,01:25,-,52.10,0125,2850
CALORIES,10,,10,10,2850
SPEED,212,-,21.2,212,2851
WATTS,15,,,21_,2851
CADENCE,57,_,57,51,2851
DISTANCE,0.42,-,26.0,04_,2851
TIME,01:25,-,521.0,0125,2851
CALORIES,10,,10,10,2851
SPEED,21.2,-,21.2,212,2852
WATTS,1-,,,21_,2852
CADENCE,57,_,65,51,2852
DISTANCE,0.42,-,042,0_,2852
TIME,01:25,-,521.0,0125,2852
CALORIES,10,,10,10,2852
SPEED,212,-,21.2,212,2853
WATTS,,211,1-,211,2853
CADENCE,57,11,57,57,2853
DISTANCE,0.42,-,0.42,04_,2853
TIME,01:25,-,521.0,0125,2853
CALORIES,10,,10,10,2853
SPEED,2.1.2,-,21.2,212,2854
WATTS,1-,,,21_,2854
CADENCE,57,_1,_5,57,2854
DISTANCE,0.42,-,260,0_,2854
TIME,0.1:25,,01.25,0125,2854
CALORIES,10,,10,10,2854
SPEED,2.1.2,-,21.2,212,2855
WATTS,1-,,1,21_,2855
CADENCE,57,_11,,91,2855
DISTANCE,0.42,-,26.0,04_,2855
TIME,07:25,-,521.0,0125,2855
CALORIES,10,,10,10,2855
SPEED,2.1.2,-,2.12,212,2856
WATTS,1-,,1-,21_,2856
CADENCE,57,_1,57,51,2856
DISTANCE,0.42,-,26.0,04_,2856
TIME,01:25,-,0.1:25,01125,2856
CALORIES,10,,10,10,2856
SPEED,212,-,21.2,212,2857
WATTS,314,211,1-,21_,2857
CADENCE,,9,57,51,2857
DISTANCE,0.42,-,26.0,0_,2857
TIME,01:25,,07.25,0125,2857
CALORIES,10,,10,10,2857
SPEED,212,-,21.2,212,2858
WATTS,214,211,1-,21_,2858
CADENCE,57,11,15,51,2858
DISTANCE,0.42,-,260,0_,2858
TIME,01:25,-,521.0,0125,2858
CALORIES,10,,10,10,2858
SPEED,212,-,21.2,212,2859
WATTS,14,,1-,21_,2859
CADENCE,57,,57,51,2859
DISTANCE,0.42,-,2h 0,04_,2859
TIME,0.1:25,-,521.0,0125,2859
CALORIES,10,,10,10,2859
SPEED,21.2,-,21.2,212,2860
WATTS,214,,,21_,2860
CADENCE,57,_,57,57,2860
DISTANCE,0.42,-,0.42,042,2860
TIME,0.1:25,-,521.0,0125,2860
CALORIES,10,,10,10,2860
SPEED,212,-,21.2,212,2861
WATTS,214,211,1-,211,2861
CADENCE,57,1,57,51,2861
DISTANCE,0.42,-,042,042,2861
TIME,0.1:26,-,921.0,0126,2861
CALORIES,10,,10,10,2861
SPEED,212,-,21.2,212,2862
WATTS,274,211,,211,2862
CADENCE,57,_,65,51,2862
DISTANCE,0.42,-,2h0,04_,2862
TIME,01:26,-,921.0,0126,2862
CALORIES,10,,10,10,2862
SPEED,2.1.2,-,2,212,2863
WATTS,14,211,1-,211,2863
CADENCE,57,1_,57,51,2863
DISTANCE,0.42,-,0.42,0_,2863
TIME,01:26,-,921.0,0126,2863
CALORIES,10,,10,10,2863
SPEED,2.1.2,-,21.2,_12,2864
WATTS,314,211,1-,21_,2864
CADENCE,,1111,57,51,2864
DISTANCE,0.42,-,0.42,04_,2864
TIME,01:26,-,01.26,0126,2864
CALORIES,10,,10,10,2864
SPEED,2.1.2,-,21.2,212,2865
WATTS,314,211,,211,2865
CADENCE,57,,57,51,2865
DISTANCE,0.42,-,2..0,04_,2865
TIME,01:26,-,0.1:25,01126,2865
CALORIES,10,,10,10,2865
SPEED,2.1.2,-,1.2,212,2866
WATTS,274,211,1-,211,2866
CADENCE,57,11,57,51,2866
DISTANCE,0.42,-,0.42,042,2866
TIME,0.1:26,-,01.25,0126,2866
CALORIES,10,,10,10,2866
SPEED,21.2,-,21.2,212,2867
WATTS,1-,,,21_,2867
CADENCE,57,9,_5,57,2867
DISTANCE,0.43,-,2h0,04_,2867
TIME,01:26,-,52.1.0,0126,2867
CALORIES,10,,10,10,2867
SPEED,2.1.2,-,2.12,212,2868
WATTS,274,211,1-,211,2868
CADENCE,57,_,57,51,2868
DISTANCE,0.43,-,,04_,2868
TIME,01:26,-,01.25,0126,2868
CALORIES,10,,10,10,2868
SPEED,2.1.2,-,21.2,212,2869
WATTS,1-,,,21_,2869
CADENCE,57,_,57,51,2869
DISTANCE,0.43,-,EHD,0_,2869
TIME,07:26,-,9210,0126,2869
CALORIES,10,,10,10,2869
SPEED,2.1.2,-,2.12,212,2870
WATTS,314,211,1-,21_,2870
CADENCE,57,_1__,57,51,2870
DISTANCE,0.43,-,EHD,04_,2870
TIME,01:26,-,0.126,l1126,2870
CALORIES,10,,10,10,2870
SPEED,212,-,2,212,2871
WATTS,214,211,1-1,211,2871
CADENCE,57,_,57,51,2871
DISTANCE,EHD,-,Eh 0,n4_,2871
TIME,01:26,-,01.26,0126,2871
CALORIES,10,,10,10,2871
SPEED,21.2,-,21.2,212,2872
WATTS,,211,1-,211,2872
CADENCE,57,1_,65,51,2872
DISTANCE,EHD,-,,04_,2872
TIME,01:26,-,921.0,0126,2872
CALORIES,10,,10,10,2872
SPEED,212,-,21.2,212,2873
WATTS,314,211,1-,211,2873
CADENCE,5.,_1_1,57,51,2873
DISTANCE,0.43,-,Eh0,0_,2873
TIME,01:26,-,01.25,0126,2873
CALORIES,10,,10,10,2873
SPEED,212,-,21.2,212,2874
WATTS,1-,,1-,21_,2874
CADENCE,57,_,57,51,2874
DISTANCE,0.43,-,Eh0,0_,2874
TIME,0.1:26,-,01.26,0126,2874
CALORIES,10,,10,10,2874
SPEED,2.1.2,-,21.2,212,2875
WATTS,1-,,,21_,2875
CADENCE,57,_1,57,51,2875
DISTANCE,0.43,-,Eh 0,04_,2875
TIME,0.1:26,-,01:26,01126,2875
CALORIES,10,,10,10,2875
SPEED,212,-,2.12,212,2876
WATTS,1-,,1-,21_,2876
CADENCE,57,__1,57,51,2876
DISTANCE,0.43,-,EHD,04_,2876
TIME,01:26,-,0.126,0126,2876
CALORIES,10,,10,10,2876
SPEED,2.1.2,-,21.2,212,2877
WATTS,,211,1-,21_,2877
CADENCE,5,1_1,57,51,2877
